Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Source of gene name
8	53715543	53843558	ATP6V1H	HGNC Symbol
8	143289676	143298061	ZNF696	HGNC Symbol
8	58490178	58500163	CYP7A1	HGNC Symbol
8	12182096	12194133	FAM86B1	HGNC Symbol
8	25427847	25458476	KCTD9	HGNC Symbol
8	53851795	53959303	RGS20	HGNC Symbol
8	53851795	53959303	RGS20	HGNC Symbol
8	53851795	53959303	RGS20	HGNC Symbol
8	71841549	71844468	MSC	HGNC Symbol
8	72019917	72075584	TRPA1	HGNC Symbol
8	47260575	47736306	SPIDR	HGNC Symbol
8	47260575	47736306	SPIDR	HGNC Symbol
8	47260575	47736306	SPIDR	HGNC Symbol
8	47260575	47736306	SPIDR	HGNC Symbol
8	58552924	58582859	SDCBP	HGNC Symbol
8	58552924	58582859	SDCBP	HGNC Symbol
8	58552924	58582859	SDCBP	HGNC Symbol
8	58552924	58582859	SDCBP	HGNC Symbol
8	58552924	58582859	SDCBP	HGNC Symbol
8	58552924	58582859	SDCBP	HGNC Symbol
8	58552924	58582859	SDCBP	HGNC Symbol
8	53966552	54022456	TCEA1	HGNC Symbol
8	53966552	54022456	TCEA1	HGNC Symbol
8	25459199	25507911	CDCA2	HGNC Symbol
8	25459199	25507911	CDCA2	HGNC Symbol
8	143304384	143359979	TOP1MT	HGNC Symbol
8	143304384	143359979	TOP1MT	HGNC Symbol
8	143304384	143359979	TOP1MT	HGNC Symbol
8	143304384	143359979	TOP1MT	HGNC Symbol
8	22048995	22082527	DMTN	HGNC Symbol
8	22048995	22082527	DMTN	HGNC Symbol
8	22048995	22082527	DMTN	HGNC Symbol
8	22048995	22082527	DMTN	HGNC Symbol
8	22048995	22082527	DMTN	HGNC Symbol
8	22048995	22082527	DMTN	HGNC Symbol
8	22048995	22082527	DMTN	HGNC Symbol
8	22048995	22082527	DMTN	HGNC Symbol
8	22578279	22598025	PDLIM2	HGNC Symbol
8	22578279	22598025	PDLIM2	HGNC Symbol
8	22578279	22598025	PDLIM2	HGNC Symbol
8	22578279	22598025	PDLIM2	HGNC Symbol
8	22599599	22604150	C8orf58	HGNC Symbol
8	22599599	22604150	C8orf58	HGNC Symbol
8	22599599	22604150	C8orf58	HGNC Symbol
8	15417215	15766649	TUSC3	HGNC Symbol
8	15417215	15766649	TUSC3	HGNC Symbol
8	19404161	19758029	CSGALNACT1	HGNC Symbol
8	19404161	19758029	CSGALNACT1	HGNC Symbol
8	19404161	19758029	CSGALNACT1	HGNC Symbol
8	19817391	19852083	INTS10	HGNC Symbol
8	16107878	16567490	MSR1	HGNC Symbol
8	16107878	16567490	MSR1	HGNC Symbol
8	16107878	16567490	MSR1	HGNC Symbol
8	16107878	16567490	MSR1	HGNC Symbol
8	16107878	16567490	MSR1	HGNC Symbol
8	22245133	22254601	POLR3D	HGNC Symbol
8	22245133	22254601	POLR3D	HGNC Symbol
8	19901717	19967259	LPL	HGNC Symbol
8	9555912	9782346	TNKS	HGNC Symbol
8	16992181	17002345	FGF20	HGNC Symbol
8	17027238	17122642	MICU3	HGNC Symbol
8	17156482	17224799	ZDHHC2	HGNC Symbol
8	20144855	20183206	SLC18A1	HGNC Symbol
8	20144855	20183206	SLC18A1	HGNC Symbol
8	20144855	20183206	SLC18A1	HGNC Symbol
8	20144855	20183206	SLC18A1	HGNC Symbol
8	20144855	20183206	SLC18A1	HGNC Symbol
8	20144855	20183206	SLC18A1	HGNC Symbol
8	10054292	10428891	MSRA	HGNC Symbol
8	10054292	10428891	MSRA	HGNC Symbol
8	10054292	10428891	MSRA	HGNC Symbol
8	10054292	10428891	MSRA	HGNC Symbol
8	10525532	10554166	PRSS55	HGNC Symbol
8	10525532	10554166	PRSS55	HGNC Symbol
8	10606349	10712187	RP1L1	HGNC Symbol
8	10672628	10700590	C8orf74	HGNC Symbol
8	10764961	10839884	PINX1	HGNC Symbol
8	10764961	10839884	PINX1	HGNC Symbol
8	10723768	10730511	SOX7	HGNC Symbol
8	22275316	22357568	PIWIL2	HGNC Symbol
8	22275316	22357568	PIWIL2	HGNC Symbol
8	22275316	22357568	PIWIL2	HGNC Symbol
8	22275316	22357568	PIWIL2	HGNC Symbol
8	22367249	22434129	SLC39A14	HGNC Symbol
8	22367249	22434129	SLC39A14	HGNC Symbol
8	22367249	22434129	SLC39A14	HGNC Symbol
8	22367249	22434129	SLC39A14	HGNC Symbol
8	17224966	17246878	CNOT7	HGNC Symbol
8	17224966	17246878	CNOT7	HGNC Symbol
8	20197381	20226819	ATP6V1B2	HGNC Symbol
8	10896045	11201366	XKR6	HGNC Symbol
8	20246165	20303963	LZTS1	HGNC Symbol
8	20246165	20303963	LZTS1	HGNC Symbol
8	11284816	11328146	MTMR9	HGNC Symbol
8	21690398	21812357	GFRA2	HGNC Symbol
8	21690398	21812357	GFRA2	HGNC Symbol
8	21690398	21812357	GFRA2	HGNC Symbol
8	21690398	21812357	GFRA2	HGNC Symbol
8	21908873	21913690	DOK2	HGNC Symbol
8	22440819	22541142	PPP3CC	HGNC Symbol
8	22440819	22541142	PPP3CC	HGNC Symbol
8	22440819	22541142	PPP3CC	HGNC Symbol
8	11330888	11332208	SLC35G5	HGNC Symbol
8	17296794	17413528	MTMR7	HGNC Symbol
8	17246931	17302427	VPS37A	HGNC Symbol
8	17246931	17302427	VPS37A	HGNC Symbol
8	22544986	22575788	SORBS3	HGNC Symbol
8	22544986	22575788	SORBS3	HGNC Symbol
8	11421476	11475908	FAM167A	HGNC Symbol
8	11421476	11475908	FAM167A	HGNC Symbol
8	11421476	11475908	FAM167A	HGNC Symbol
8	21919662	22006585	XPO7	HGNC Symbol
8	17497088	17570573	SLC7A2	HGNC Symbol
8	17497088	17570573	SLC7A2	HGNC Symbol
8	17497088	17570573	SLC7A2	HGNC Symbol
8	17497088	17570573	SLC7A2	HGNC Symbol
8	17497088	17570573	SLC7A2	HGNC Symbol
8	17643795	17800917	MTUS1	HGNC Symbol
8	17643795	17800917	MTUS1	HGNC Symbol
8	17643795	17800917	MTUS1	HGNC Symbol
8	17643795	17800917	MTUS1	HGNC Symbol
8	17643795	17800917	MTUS1	HGNC Symbol
8	17643795	17800917	MTUS1	HGNC Symbol
8	17643795	17800917	MTUS1	HGNC Symbol
8	17576433	17644071	PDGFRL	HGNC Symbol
8	17576433	17644071	PDGFRL	HGNC Symbol
8	11486894	11564599	BLK	HGNC Symbol
8	11486894	11564599	BLK	HGNC Symbol
8	11486894	11564599	BLK	HGNC Symbol
8	22024125	22036897	NPM2	HGNC Symbol
8	22024125	22036897	NPM2	HGNC Symbol
8	22024125	22036897	NPM2	HGNC Symbol
8	22024125	22036897	NPM2	HGNC Symbol
8	22024125	22036897	NPM2	HGNC Symbol
8	22024125	22036897	NPM2	HGNC Symbol
8	22024125	22036897	NPM2	HGNC Symbol
8	11676959	11760002	GATA4	HGNC Symbol
8	11676959	11760002	GATA4	HGNC Symbol
8	11676959	11760002	GATA4	HGNC Symbol
8	22042398	22048809	FGF17	HGNC Symbol
8	22042398	22048809	FGF17	HGNC Symbol
8	11769639	11787345	NEIL2	HGNC Symbol
8	11769639	11787345	NEIL2	HGNC Symbol
8	11769639	11787345	NEIL2	HGNC Symbol
8	11769639	11787345	NEIL2	HGNC Symbol
8	11769639	11787345	NEIL2	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
8	11795573	11839304	FDFT1	HGNC Symbol
9	112997120	113050043	ZNF883	NCBI gene
9	133361450	133376166	SURF4	HGNC Symbol
9	133361450	133376166	SURF4	HGNC Symbol
9	133361450	133376166	SURF4	HGNC Symbol
9	133361450	133376166	SURF4	HGNC Symbol
9	133361450	133376166	SURF4	HGNC Symbol
9	92210207	92293756	IARS	HGNC Symbol
9	137423350	137434406	NOXA1	HGNC Symbol
9	137423350	137434406	NOXA1	HGNC Symbol
9	137434364	137441816	ENTPD8	HGNC Symbol
9	137434364	137441816	ENTPD8	HGNC Symbol
9	137434364	137441816	ENTPD8	HGNC Symbol
9	112380080	112472405	HSDL2	HGNC Symbol
9	112380080	112472405	HSDL2	HGNC Symbol
9	70258978	70354873	SMC5	HGNC Symbol
9	112486847	112669397	KIAA1958	HGNC Symbol
9	112486847	112669397	KIAA1958	HGNC Symbol
9	128191655	128255248	DNM1	HGNC Symbol
9	128191655	128255248	DNM1	HGNC Symbol
9	128191655	128255248	DNM1	HGNC Symbol
9	128191655	128255248	DNM1	HGNC Symbol
9	128191655	128255248	DNM1	HGNC Symbol
9	128191655	128255248	DNM1	HGNC Symbol
9	133376367	133406096	STKLD1	HGNC Symbol
9	133414358	133459402	ADAMTS13	HGNC Symbol
9	133414358	133459402	ADAMTS13	HGNC Symbol
9	133414358	133459402	ADAMTS13	HGNC Symbol
9	120855651	120894896	PHF19	HGNC Symbol
9	120855651	120894896	PHF19	HGNC Symbol
9	120855651	120894896	PHF19	HGNC Symbol
9	120855651	120894896	PHF19	HGNC Symbol
9	70384597	70414624	KLF9	HGNC Symbol
9	133406059	133418096	REXO4	HGNC Symbol
9	133406059	133418096	REXO4	HGNC Symbol
9	128160265	128163924	C9orf16	HGNC Symbol
9	128161251	128204383	CIZ1	HGNC Symbol
9	128161251	128204383	CIZ1	HGNC Symbol
9	128161251	128204383	CIZ1	HGNC Symbol
9	128161251	128204383	CIZ1	HGNC Symbol
9	128161251	128204383	CIZ1	HGNC Symbol
9	128161251	128204383	CIZ1	HGNC Symbol
9	137447573	137459334	NSMF	HGNC Symbol
9	137447573	137459334	NSMF	HGNC Symbol
9	137447573	137459334	NSMF	HGNC Symbol
9	137447573	137459334	NSMF	HGNC Symbol
9	137447573	137459334	NSMF	HGNC Symbol
9	137447573	137459334	NSMF	HGNC Symbol
9	120902393	120929173	TRAF1	HGNC Symbol
9	120902393	120929173	TRAF1	HGNC Symbol
9	120902393	120929173	TRAF1	HGNC Symbol
9	128683424	128696400	SET	HGNC Symbol
9	128683424	128696400	SET	HGNC Symbol
9	128683424	128696400	SET	HGNC Symbol
9	128683424	128696400	SET	HGNC Symbol
9	35681992	35690056	TPM2	HGNC Symbol
9	35681992	35690056	TPM2	HGNC Symbol
9	35681992	35690056	TPM2	HGNC Symbol
9	35681992	35690056	TPM2	HGNC Symbol
9	137459952	137550402	PNPLA7	HGNC Symbol
9	137459952	137550402	PNPLA7	HGNC Symbol
9	137551879	137552555	MRPL41	HGNC Symbol
9	112683926	112718149	INIP	HGNC Symbol
9	112683926	112718149	INIP	HGNC Symbol
9	120952335	121050276	C5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	36833269	37034268	PAX5	HGNC Symbol
9	137554444	137578925	DPH7	HGNC Symbol
9	137582081	137590512	ZMYND19	HGNC Symbol
9	137605685	137615360	ARRDC1	HGNC Symbol
9	137618992	137870016	EHMT1	HGNC Symbol
9	137618992	137870016	EHMT1	HGNC Symbol
9	137618992	137870016	EHMT1	HGNC Symbol
9	128702503	128720916	PKN3	HGNC Symbol
9	128720870	128724127	ZDHHC12	HGNC Symbol
9	112878920	112890876	SLC46A2	HGNC Symbol
9	112750760	112881671	SNX30	HGNC Symbol
9	113038380	113056759	ZFP37	HGNC Symbol
9	113038380	113056759	ZFP37	HGNC Symbol
9	113038380	113056759	ZFP37	HGNC Symbol
9	35732598	35736999	CREB3	HGNC Symbol
9	35696948	35732195	TLN1	HGNC Symbol
9	137877782	138124624	CACNA1B	HGNC Symbol
9	137877782	138124624	CACNA1B	HGNC Symbol
9	35736866	35749228	GBA2	HGNC Symbol
9	35736866	35749228	GBA2	HGNC Symbol
9	65736555	65738784	FOXD4L4	HGNC Symbol
9	113150976	113164140	SLC31A2	HGNC Symbol
9	113161006	113221318	FKBP15	HGNC Symbol
9	113161006	113221318	FKBP15	HGNC Symbol
9	34661880	34664048	CCL27	HGNC Symbol
9	34709005	34710136	CCL21	HGNC Symbol
9	34664163	34666112	AL162231.1	Clone-based (Ensembl) gene
9	34664163	34666112	AL162231.1	Clone-based (Ensembl) gene
9	34650702	34661892	IL11RA	HGNC Symbol
9	34650702	34661892	IL11RA	HGNC Symbol
9	34650702	34661892	IL11RA	HGNC Symbol
9	128729786	128772414	ZER1	HGNC Symbol
9	34638133	34651035	GALT	HGNC Symbol
9	34638133	34651035	GALT	HGNC Symbol
9	66106815	66179474	ANKRD20A3	HGNC Symbol
9	34723055	34729467	FAM205A	HGNC Symbol
9	34689570	34691276	CCL19	HGNC Symbol
9	70529063	71446904	TRPM3	HGNC Symbol
9	70529063	71446904	TRPM3	HGNC Symbol
9	70529063	71446904	TRPM3	HGNC Symbol
9	70529063	71446904	TRPM3	HGNC Symbol
9	70529063	71446904	TRPM3	HGNC Symbol
9	70529063	71446904	TRPM3	HGNC Symbol
9	70529063	71446904	TRPM3	HGNC Symbol
9	70529063	71446904	TRPM3	HGNC Symbol
9	128787253	128810430	TBC1D13	HGNC Symbol
9	128787253	128810430	TBC1D13	HGNC Symbol
9	128832942	128882494	KYAT1	HGNC Symbol
9	128832942	128882494	KYAT1	HGNC Symbol
9	128832942	128882494	KYAT1	HGNC Symbol
9	92297358	92325636	NOL8	HGNC Symbol
9	92297358	92325636	NOL8	HGNC Symbol
9	92297358	92325636	NOL8	HGNC Symbol
9	92297358	92325636	NOL8	HGNC Symbol
9	92297358	92325636	NOL8	HGNC Symbol
9	128818500	128822676	ENDOG	HGNC Symbol
9	128882112	128918039	LRRC8A	HGNC Symbol
9	128882112	128918039	LRRC8A	HGNC Symbol
9	128882112	128918039	LRRC8A	HGNC Symbol
9	128819651	128829794	SPOUT1	HGNC Symbol
9	121074863	121177610	CNTRL	HGNC Symbol
9	121074863	121177610	CNTRL	HGNC Symbol
9	121074863	121177610	CNTRL	HGNC Symbol
9	121178133	121223014	RAB14	HGNC Symbol
9	121207794	121332843	GSN	HGNC Symbol
9	121207794	121332843	GSN	HGNC Symbol
9	121207794	121332843	GSN	HGNC Symbol
9	121207794	121332843	GSN	HGNC Symbol
9	121207794	121332843	GSN	HGNC Symbol
9	121207794	121332843	GSN	HGNC Symbol
9	66856426	66932141	ZNF658	HGNC Symbol
9	66856426	66932141	ZNF658	HGNC Symbol
9	66986304	66992583	SPATA31A3	HGNC Symbol
9	92613183	92670131	IPPK	HGNC Symbol
9	92383268	92404696	OGN	HGNC Symbol
9	92383268	92404696	OGN	HGNC Symbol
9	113255835	113275572	CDC26	HGNC Symbol
9	113275343	113292905	PRPF4	HGNC Symbol
9	113275343	113292905	PRPF4	HGNC Symbol
9	92493554	92536655	ECM2	HGNC Symbol
9	92493554	92536655	ECM2	HGNC Symbol
9	133459965	133470848	CACFD1	HGNC Symbol
9	133459965	133470848	CACFD1	HGNC Symbol
9	133459965	133470848	CACFD1	HGNC Symbol
9	133459965	133470848	CACFD1	HGNC Symbol
9	35749287	35758575	RGP1	HGNC Symbol
9	113221544	113264492	SLC31A1	HGNC Symbol
9	92414245	92424461	OMD	HGNC Symbol
9	133471094	133479127	SLC2A6	HGNC Symbol
9	133471094	133479127	SLC2A6	HGNC Symbol
9	35752990	35756613	MSMP	HGNC Symbol
9	92325953	92620529	CENPP	HGNC Symbol
9	92325953	92620529	CENPP	HGNC Symbol
9	133514586	133528612	MYMK	HGNC Symbol
9	133532164	133575519	ADAMTSL2	HGNC Symbol
9	133532164	133575519	ADAMTSL2	HGNC Symbol
9	133532164	133575519	ADAMTSL2	HGNC Symbol
9	133578415	133586197	FAM163B	HGNC Symbol
9	133578415	133586197	FAM163B	HGNC Symbol
9	133635348	133659344	DBH	HGNC Symbol
9	71683366	71816690	CEMIP2	HGNC Symbol
9	71683366	71816690	CEMIP2	HGNC Symbol
9	113297093	113303376	RNF183	HGNC Symbol
9	113297093	113303376	RNF183	HGNC Symbol
9	113297093	113303376	RNF183	HGNC Symbol
9	113297093	113303376	RNF183	HGNC Symbol
9	113313222	113340298	WDR31	HGNC Symbol
9	113313222	113340298	WDR31	HGNC Symbol
9	113313222	113340298	WDR31	HGNC Symbol
9	67832765	67920552	ANKRD20A1	HGNC Symbol
9	113349541	113371233	BSPRY	HGNC Symbol
9	113373419	113376999	HDHD3	HGNC Symbol
9	113373419	113376999	HDHD3	HGNC Symbol
9	37120539	37358149	ZCCHC7	HGNC Symbol
9	37120539	37358149	ZCCHC7	HGNC Symbol
9	35792154	35809732	NPR2	HGNC Symbol
9	35808045	35812272	SPAG8	HGNC Symbol
9	35808045	35812272	SPAG8	HGNC Symbol
9	71862452	71910931	ABHD17B	HGNC Symbol
9	71862452	71910931	ABHD17B	HGNC Symbol
9	71911510	71986054	C9orf85	HGNC Symbol
9	113386312	113401290	ALAD	HGNC Symbol
9	133663560	133739955	SARDH	HGNC Symbol
9	133663560	133739955	SARDH	HGNC Symbol
9	113407235	113410675	POLE3	HGNC Symbol
9	113407235	113410675	POLE3	HGNC Symbol
9	68232003	68300015	CBWD3	HGNC Symbol
9	113410054	113429684	C9orf43	HGNC Symbol
9	113410054	113429684	C9orf43	HGNC Symbol
9	92711363	92764833	BICD2	HGNC Symbol
9	92711363	92764833	BICD2	HGNC Symbol
9	37422666	37436990	GRHPR	HGNC Symbol
9	92844182	92878038	ZNF484	HGNC Symbol
9	92844182	92878038	ZNF484	HGNC Symbol
9	92844182	92878038	ZNF484	HGNC Symbol
9	92844182	92878038	ZNF484	HGNC Symbol
9	133761894	133992604	VAV2	HGNC Symbol
9	133761894	133992604	VAV2	HGNC Symbol
9	134025481	134034666	BRD3OS	HGNC Symbol
9	134025481	134034666	BRD3OS	HGNC Symbol
9	134030305	134068535	BRD3	HGNC Symbol
9	72051376	72072721	C9orf57	HGNC Symbol
9	37438102	37465450	ZBTB5	HGNC Symbol
9	121338988	121370304	STOM	HGNC Symbol
9	121338988	121370304	STOM	HGNC Symbol
9	121338988	121370304	STOM	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	113444731	113597743	RGS3	HGNC Symbol
9	134135365	134159968	WDR5	HGNC Symbol
9	37485948	37503697	POLR1E	HGNC Symbol
9	134317098	134440585	RXRA	HGNC Symbol
9	121567057	121785530	DAB2IP	HGNC Symbol
9	121567057	121785530	DAB2IP	HGNC Symbol
9	72114595	72257193	GDA	HGNC Symbol
9	72114595	72257193	GDA	HGNC Symbol
9	72114595	72257193	GDA	HGNC Symbol
9	72114595	72257193	GDA	HGNC Symbol
9	35812960	35815354	HINT2	HGNC Symbol
9	35816391	35828747	FAM221B	HGNC Symbol
9	35814451	35865518	TMEM8B	HGNC Symbol
9	35814451	35865518	TMEM8B	HGNC Symbol
9	35814451	35865518	TMEM8B	HGNC Symbol
9	35814451	35865518	TMEM8B	HGNC Symbol
9	35814451	35865518	TMEM8B	HGNC Symbol
9	121821928	122093606	TTLL11	HGNC Symbol
9	121821928	122093606	TTLL11	HGNC Symbol
9	134641774	134844843	COL5A1	HGNC Symbol
9	134641774	134844843	COL5A1	HGNC Symbol
9	122144058	122159779	NDUFA8	HGNC Symbol
9	113876282	114056591	ZNF618	HGNC Symbol
9	113876282	114056591	ZNF618	HGNC Symbol
9	113876282	114056591	ZNF618	HGNC Symbol
9	122159908	122200088	MORN5	HGNC Symbol
9	122159908	122200088	MORN5	HGNC Symbol
9	114060127	114078328	AMBP	HGNC Symbol
9	134880810	134887523	FCN2	HGNC Symbol
9	68302867	68304905	FOXD4L3	HGNC Symbol
9	68328308	68531061	PGM5	HGNC Symbol
9	72351413	72365235	ZFAND5	HGNC Symbol
9	72351413	72365235	ZFAND5	HGNC Symbol
9	72351413	72365235	ZFAND5	HGNC Symbol
9	72351413	72365235	ZFAND5	HGNC Symbol
9	134903232	134917912	FCN1	HGNC Symbol
9	114086126	114099291	KIF12	HGNC Symbol
9	135075422	135121179	OLFM1	HGNC Symbol
9	135075422	135121179	OLFM1	HGNC Symbol
9	135075422	135121179	OLFM1	HGNC Symbol
9	135075422	135121179	OLFM1	HGNC Symbol
9	135479079	135488893	PPP1R26	HGNC Symbol
9	135479079	135488893	PPP1R26	HGNC Symbol
9	135479079	135488893	PPP1R26	HGNC Symbol
9	135479079	135488893	PPP1R26	HGNC Symbol
9	135479079	135488893	PPP1R26	HGNC Symbol
9	135495181	135501734	C9orf116	HGNC Symbol
9	135495181	135501734	C9orf116	HGNC Symbol
9	135495181	135501734	C9orf116	HGNC Symbol
9	135499984	135504673	MRPS2	HGNC Symbol
9	135499984	135504673	MRPS2	HGNC Symbol
9	37650954	37746904	FRMPD1	HGNC Symbol
9	37650954	37746904	FRMPD1	HGNC Symbol
9	37766978	37801437	EXOSC3	HGNC Symbol
9	37766978	37801437	EXOSC3	HGNC Symbol
9	37766978	37801437	EXOSC3	HGNC Symbol
9	37879400	37904353	SLC25A51	HGNC Symbol
9	37879400	37904353	SLC25A51	HGNC Symbol
9	37800554	37867666	DCAF10	HGNC Symbol
9	37800554	37867666	DCAF10	HGNC Symbol
9	135521438	135526532	LCN1	HGNC Symbol
9	135521438	135526532	LCN1	HGNC Symbol
9	37510892	37576380	FBXO10	HGNC Symbol
9	37753803	37778972	TRMT10B	HGNC Symbol
9	37753803	37778972	TRMT10B	HGNC Symbol
9	37753803	37778972	TRMT10B	HGNC Symbol
9	37753803	37778972	TRMT10B	HGNC Symbol
9	37582646	37592604	TOMM5	HGNC Symbol
9	37582646	37592604	TOMM5	HGNC Symbol
9	37582646	37592604	TOMM5	HGNC Symbol
9	37915898	38069227	SHB	HGNC Symbol
9	114155537	114312511	COL27A1	HGNC Symbol
9	72521608	72838291	TMC1	HGNC Symbol
9	72521608	72838291	TMC1	HGNC Symbol
9	72521608	72838291	TMC1	HGNC Symbol
9	135546139	135549969	OBP2A	HGNC Symbol
9	135546139	135549969	OBP2A	HGNC Symbol
9	135546139	135549969	OBP2A	HGNC Symbol
9	135546139	135549969	OBP2A	HGNC Symbol
9	135561756	135566955	PAEP	HGNC Symbol
9	135561756	135566955	PAEP	HGNC Symbol
9	135561756	135566955	PAEP	HGNC Symbol
9	34889066	34895764	FAM205C	HGNC Symbol
9	34889066	34895764	FAM205C	HGNC Symbol
9	135623656	135639540	GLT6D1	HGNC Symbol
9	135663322	135666422	LCN9	HGNC Symbol
9	135693407	135699528	SOHLH1	HGNC Symbol
9	135693407	135699528	SOHLH1	HGNC Symbol
9	34957608	34982544	PHF24	HGNC Symbol
9	114329869	114333256	ORM2	HGNC Symbol
9	114323056	114326475	ORM1	HGNC Symbol
9	72900671	73080442	ALDH1A1	HGNC Symbol
9	34989641	34998900	DNAJB5	HGNC Symbol
9	34989641	34998900	DNAJB5	HGNC Symbol
9	34989641	34998900	DNAJB5	HGNC Symbol
9	34989641	34998900	DNAJB5	HGNC Symbol
9	73151865	73170393	ANXA1	HGNC Symbol
9	73151865	73170393	ANXA1	HGNC Symbol
9	35041095	35045986	C9orf131	HGNC Symbol
9	35041095	35045986	C9orf131	HGNC Symbol
9	35041095	35045986	C9orf131	HGNC Symbol
9	114334156	114394405	AKNA	HGNC Symbol
9	114334156	114394405	AKNA	HGNC Symbol
9	74497335	74693177	RORB	HGNC Symbol
9	35056064	35072627	VCP	HGNC Symbol
9	135702185	135795508	KCNT1	HGNC Symbol
9	135702185	135795508	KCNT1	HGNC Symbol
9	135808487	135907546	CAMSAP1	HGNC Symbol
9	135932969	135961380	UBAC1	HGNC Symbol
9	136006537	136095289	NACC2	HGNC Symbol
9	136006537	136095289	NACC2	HGNC Symbol
9	136114581	136118875	TMEM250	HGNC Symbol
9	136114581	136118875	TMEM250	HGNC Symbol
9	136114581	136118875	TMEM250	HGNC Symbol
9	35073835	35080016	FANCG	HGNC Symbol
9	136196250	136205128	LHX3	HGNC Symbol
9	136196250	136205128	LHX3	HGNC Symbol
9	136196250	136205128	LHX3	HGNC Symbol
9	136206333	136245841	QSOX2	HGNC Symbol
9	136249971	136306901	CCDC187	HGNC Symbol
9	136361903	136373681	CARD9	HGNC Symbol
9	136361903	136373681	CARD9	HGNC Symbol
9	136359480	136363744	DNLZ	HGNC Symbol
9	136327476	136359605	GPSM1	HGNC Symbol
9	136327476	136359605	GPSM1	HGNC Symbol
9	136327476	136359605	GPSM1	HGNC Symbol
9	136327476	136359605	GPSM1	HGNC Symbol
9	136327476	136359605	GPSM1	HGNC Symbol
9	35088688	35096601	PIGO	HGNC Symbol
9	35088688	35096601	PIGO	HGNC Symbol
9	35088688	35096601	PIGO	HGNC Symbol
9	35099776	35103195	STOML2	HGNC Symbol
9	35099776	35103195	STOML2	HGNC Symbol
9	35099776	35103195	STOML2	HGNC Symbol
9	36572862	36677683	MELK	HGNC Symbol
9	36572862	36677683	MELK	HGNC Symbol
9	36572862	36677683	MELK	HGNC Symbol
9	36572862	36677683	MELK	HGNC Symbol
9	36572862	36677683	MELK	HGNC Symbol
9	36572862	36677683	MELK	HGNC Symbol
9	36572862	36677683	MELK	HGNC Symbol
9	137306896	137423211	EXD3	HGNC Symbol
9	137306896	137423211	EXD3	HGNC Symbol
9	112217716	112333667	PTBP3	HGNC Symbol
9	112217716	112333667	PTBP3	HGNC Symbol
9	112217716	112333667	PTBP3	HGNC Symbol
9	112217716	112333667	PTBP3	HGNC Symbol
9	112217716	112333667	PTBP3	HGNC Symbol
9	65668805	65734041	CBWD5	HGNC Symbol
9	65668805	65734041	CBWD5	HGNC Symbol
9	65668805	65734041	CBWD5	HGNC Symbol
9	65668805	65734041	CBWD5	HGNC Symbol
9	65668805	65734041	CBWD5	HGNC Symbol
9	128149071	128153453	LCN2	HGNC Symbol
9	128149071	128153453	LCN2	HGNC Symbol
9	137299631	137302271	NRARP	HGNC Symbol
9	137277726	137282641	TOR4A	HGNC Symbol
9	137255327	137273542	NELFB	HGNC Symbol
9	137255327	137273542	NELFB	HGNC Symbol
9	133351758	133356676	SURF1	HGNC Symbol
9	133351758	133356676	SURF1	HGNC Symbol
9	133356550	133361158	SURF2	HGNC Symbol
9	35658875	35675866	ARHGEF39	HGNC Symbol
9	137251261	137253483	STPG3	HGNC Symbol
9	137251261	137253483	STPG3	HGNC Symbol
9	137251261	137253483	STPG3	HGNC Symbol
9	137251261	137253483	STPG3	HGNC Symbol
9	35673918	35681159	CA9	HGNC Symbol
9	112040785	112175408	SUSD1	HGNC Symbol
9	112040785	112175408	SUSD1	HGNC Symbol
9	112040785	112175408	SUSD1	HGNC Symbol
9	35658290	35661511	CCDC107	HGNC Symbol
9	35658290	35661511	CCDC107	HGNC Symbol
9	35658290	35661511	CCDC107	HGNC Symbol
9	35658290	35661511	CCDC107	HGNC Symbol
9	136862119	136866308	EDF1	HGNC Symbol
